IdSale,SaleNumber,IdCompany,CreateDate,TotalSale,IdWarehouse,IdBranchCompany,IdDocument,IdSaleDetails,IdProduct,Quantity,UnitPrice,NameProduct
8302721,2999,314,2024-04-20,52500,500,462,8,14328081,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8303868,3000,314,2024-04-21,20000,500,462,8,14330191,380179,1,20000,PROMO PRODUCTOS DE 20MIL
8306596,3001,314,2024-04-21,86000,500,462,8,14334669,386439,1,90000,JEAN CARGO MUJER
8308066,3002,314,2024-04-21,170000,500,462,8,14337345,412454,1,78000,SUPER LENCERIA
8308066,3002,314,2024-04-21,170000,500,462,8,14337346,365206,1,98000,PANTALON DAMA TC
8311069,3003,314,2024-04-22,65000,500,462,8,14341970,368772,1,65000,BOLSO TDM 65
8317009,3005,314,2024-04-23,65000,500,462,8,14351659,368772,1,65000,BOLSO TDM 65
8317515,3006,314,2024-04-23,55000,500,462,8,14352565,395226,1,55000,BOLSO TCM 55
8319039,3007,314,2024-04-24,50000,500,462,8,14355263,367048,1,50000,SHORT RIGIDO
8322651,3009,314,2024-04-24,75000,500,462,8,14361210,381124,1,75000,BOLSO TEM 75
8322892,3010,314,2024-04-24,20000,500,462,8,14361626,365552,1,20000,ABONOS
8325975,3011,314,2024-04-25,60000,500,462,8,14366793,366457,1,60000,VESTIDO TA DAMA
8329993,3012,314,2024-04-26,46000,500,462,8,14373709,368569,1,46000,BLUSA CRUZADA Y CROP TIRAS
8330590,3013,314,2024-04-26,38000,500,462,8,14374662,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
8333487,3014,314,2024-04-26,30000,500,462,8,14379309,365756,1,30000,CANGURO DEPORTIVO 30
8333805,3015,314,2024-04-26,88000,500,462,8,14379852,365194,1,40000,"BUSO DAMA CUELLO REDONDO "
8333805,3015,314,2024-04-26,88000,500,462,8,14379853,368770,1,48000,BOLSO TBM 48
8333858,3016,314,2024-04-26,75000,500,462,8,14379948,365180,1,50000,CAMISETA TB ALGODON HOMBRE
8333858,3016,314,2024-04-26,75000,500,462,8,14379949,368533,1,25000,CAMISETAS MUJER VARIAS
8337011,3017,314,2024-04-27,98000,500,462,8,14385420,365206,1,98000,PANTALON DAMA TC
8338319,3018,314,2024-04-27,192000,500,462,8,14387548,365206,1,98000,PANTALON DAMA TC
8338319,3018,314,2024-04-27,192000,500,462,8,14387549,395706,1,94000,PANTALON  FORMAL  TB
8338778,3019,314,2024-04-27,90500,500,462,8,14388271,386631,1,95000,FALDA JEAN LARGA
8338903,3020,314,2024-04-27,85000,500,462,8,14388479,368253,1,85000,BOLSO TGM 85
8340323,3021,314,2024-04-27,82000,500,462,8,14390977,368763,1,82000,BUSO CUELLO ALTO CREMALLERA
8343683,3022,314,2024-04-28,16000,500,462,8,14396951,365196,1,16000,PINES METALICOS
8344095,3023,314,2024-04-28,48000,500,462,8,14397680,380202,1,48000,TEJIDOS LANA
8344217,3024,314,2024-04-28,170000,500,462,8,14397877,368772,1,65000,BOLSO TDM 65
8344217,3024,314,2024-04-28,170000,500,462,8,14397878,392711,2,55000,CAMISETA OVERSIZED HOMBRE JOA C
8344404,3025,314,2024-04-28,36100,500,462,8,14398201,379902,1,38000,PRODUCTOS 38MIL
8344446,3026,314,2024-04-28,80000,500,462,8,14398264,368773,1,80000,BOLSO TFM 80
8344674,3027,314,2024-04-28,55000,500,462,8,14398688,368118,1,55000,BLUSA ELEGANTE DAMA TB
8345514,3028,314,2024-04-28,80000,500,462,8,14400140,368773,1,80000,BOLSO TFM 80
8345640,3029,314,2024-04-28,140000,500,462,8,14400338,381124,1,75000,BOLSO TEM 75
8345640,3029,314,2024-04-28,140000,500,462,8,14400339,368772,1,65000,BOLSO TDM 65
8345656,3030,314,2024-04-28,65000,500,462,8,14400365,368772,1,65000,BOLSO TDM 65
8346004,3031,314,2024-04-28,338000,500,462,8,14401009,391747,1,165000,BOLSO TJM 165
8346004,3031,314,2024-04-28,338000,500,462,8,14401010,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8346004,3031,314,2024-04-28,338000,500,462,8,14401011,368559,1,40000,BOINAS VARIAS
8346004,3031,314,2024-04-28,338000,500,462,8,14401012,412454,1,78000,SUPER LENCERIA
8346307,3032,314,2024-04-28,85000,500,462,8,14401648,368253,1,85000,BOLSO TGM 85
8350980,3033,314,2024-04-29,98000,500,462,8,14409475,368113,1,98000,BOLSO THM 98
8351119,3034,314,2024-04-29,82000,500,462,8,14409741,365196,2,16000,PINES METALICOS
8351119,3034,314,2024-04-29,82000,500,462,8,14409742,384391,1,50000,BERMUDA ALGODON
8356751,3035,314,2024-04-30,88000,500,462,8,14419461,385058,1,88000,CAMISAS VARIAS HOMBRE TB
8356777,3036,314,2024-04-30,88000,500,462,8,14419503,366758,1,88000,SUETER DAMA TC
8361933,3037,314,2024-05-01,125000,500,462,8,14428610,368770,1,48000,BOLSO TBM 48
8361933,3037,314,2024-05-01,125000,500,462,8,14428611,365755,2,28000,ESQUELETO MODA
8361933,3037,314,2024-05-01,125000,500,462,8,14428612,365192,1,25000,CAMISETA DAMA ESTAMPADA
8363959,3038,314,2024-05-01,55000,500,462,8,14432353,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8365605,3039,314,2024-05-02,25000,500,462,8,14435119,365758,1,25000,GORRA
8365812,3040,314,2024-05-02,121000,500,462,8,14435485,365203,1,7000,PINES RESINA
8365812,3040,314,2024-05-02,121000,500,462,8,14435486,366466,1,120000,CHAQUETA  UNISEX TC
8367370,3041,314,2024-05-02,25000,500,462,8,14437953,365758,1,25000,GORRA
8368519,3042,314,2024-05-02,155000,500,462,8,14439869,393980,1,98000,BLAZER DAMA TA
8368519,3042,314,2024-05-02,155000,500,462,8,14439870,395785,1,50000,CAMISERA DAMA MANGA CORTA
8368519,3042,314,2024-05-02,155000,500,462,8,14439871,365203,1,7000,PINES RESINA
8368542,3043,314,2024-05-02,30000,500,462,8,14439901,365756,1,30000,CANGURO DEPORTIVO 30
8372451,3044,314,2024-05-03,104500,500,462,8,14446664,365183,1,110000,JEAN DAMA MOM
8373426,3045,314,2024-05-03,53000,500,462,8,14448217,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8373594,3046,314,2024-05-03,75000,500,462,8,14448496,381124,1,75000,BOLSO TEM 75
8376109,3047,314,2024-05-03,88000,500,462,8,14452833,365196,2,16000,PINES METALICOS
8376109,3047,314,2024-05-03,88000,500,462,8,14452834,365199,1,56000,CAMISAS HOMBRE ESTAMPADAS
8376119,3048,314,2024-05-03,92000,500,462,8,14452859,386633,1,92000,FALDA CUERO
8378853,3051,314,2024-05-04,72000,500,462,8,14457740,366463,1,72000,VESTIDO TB DAMA
8379093,3052,314,2024-05-04,88000,500,462,8,14458132,385058,1,88000,CAMISAS VARIAS HOMBRE TB
8380868,3053,314,2024-05-04,29000,500,462,8,14461091,405865,1,29000,BOLSO BASIC 29
8383318,3054,314,2024-05-04,68000,500,462,8,14465152,381724,1,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
8383477,3055,314,2024-05-04,72000,500,462,8,14465419,365203,1,7000,PINES RESINA
8383477,3055,314,2024-05-04,72000,500,462,8,14465420,368772,1,65000,BOLSO TDM 65
8386085,3056,314,2024-05-05,80000,500,462,8,14470149,368773,1,80000,BOLSO TFM 80
8387828,3057,314,2024-05-05,48000,500,462,8,14473076,368770,1,48000,BOLSO TBM 48
8388395,3058,314,2024-05-05,85000,500,462,8,14474033,368253,1,85000,BOLSO TGM 85
8389412,3059,314,2024-05-05,18000,500,462,8,14475929,365216,1,50000,FALDA CADENA
8389442,3060,314,2024-05-05,62000,500,462,8,14475994,393981,1,86000,PANTALON FORMAL TA
8389525,3061,314,2024-05-05,60800,500,462,8,14476140,395229,1,64000,BLUSAS VARIAS DAMA TB
8389570,3062,314,2024-05-05,85000,500,462,8,14476226,368253,1,85000,BOLSO TGM 85
8389599,3063,314,2024-05-05,48000,500,462,8,14476281,365180,1,50000,CAMISETA TB ALGODON HOMBRE
8391058,3064,314,2024-05-06,48000,500,462,8,14478846,366480,1,48000,CANGURO / PECHERA  H 48
8395921,3065,314,2024-05-06,147000,500,462,8,14486603,365552,1,147000,ABONOS
8399198,3066,314,2024-05-07,75000,500,462,8,14492159,381124,1,75000,BOLSO TEM 75
8401304,3067,314,2024-05-07,65000,500,462,8,14496028,368772,1,65000,BOLSO TDM 65
8403473,3068,314,2024-05-08,153000,500,462,8,14499740,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8403473,3068,314,2024-05-08,153000,500,462,8,14499741,393980,1,98000,BLAZER DAMA TA
8405466,3069,314,2024-05-08,46000,500,462,8,14502976,368569,1,46000,BLUSA CRUZADA Y CROP TIRAS
8406928,3070,314,2024-05-08,144000,500,462,8,14505498,395229,1,64000,BLUSAS VARIAS DAMA TB
8406928,3070,314,2024-05-08,144000,500,462,8,14505499,389670,1,80000,BUSO GAMUZA CUELLO REDONDO
8410406,3071,314,2024-05-09,25000,500,462,8,14511246,365758,1,25000,GORRA
8411343,3072,314,2024-05-09,125000,500,462,8,14512842,422103,1,125000,BOLSOS TKM 120
8413923,3074,314,2024-05-10,38000,500,462,8,14517300,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
8416255,3076,314,2024-05-10,80001,500,462,8,14521187,365204,1,1,Llavero obsequio
8416255,3076,314,2024-05-10,80001,500,462,8,14521188,368773,1,80000,BOLSO TFM 80
8417155,3077,314,2024-05-10,92001,500,462,8,14522676,365204,1,1,Llavero obsequio
8417155,3077,314,2024-05-10,92001,500,462,8,14522677,367051,1,92000,CHAQUETA BOMPER MUJER
8418241,3078,314,2024-05-10,178001,500,462,8,14524492,365204,1,1,Llavero obsequio
8418241,3078,314,2024-05-10,178001,500,462,8,14524493,385058,1,88000,CAMISAS VARIAS HOMBRE TB
8418241,3078,314,2024-05-10,178001,500,462,8,14524494,365186,1,90000,JEANS HOMBRE CARGO
8418393,3079,314,2024-05-10,49001,500,462,8,14524769,365204,1,1,Llavero obsequio
8418393,3079,314,2024-05-10,49001,500,462,8,14524770,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
8418393,3079,314,2024-05-10,49001,500,462,8,14524771,367039,1,65000,FALDA TA FLORAL
8418477,3080,314,2024-05-10,85001,500,462,8,14524923,365204,1,1,Llavero obsequio
8418477,3080,314,2024-05-10,85001,500,462,8,14524924,368253,1,85000,BOLSO TGM 85
8418534,3081,314,2024-05-10,130001,500,462,8,14525016,365204,1,1,Llavero obsequio
8418534,3081,314,2024-05-10,130001,500,462,8,14525017,381724,2,68000,CAMISETA OVERSIZE ALGODON TB HOMBRE
8418635,3082,314,2024-05-10,70001,500,462,8,14525171,365204,1,1,Llavero obsequio
8418635,3082,314,2024-05-10,70001,500,462,8,14525172,416189,1,70000,BLUSAS CAMISERAS  MAXI
8421161,3083,314,2024-05-11,80001,500,462,8,14529631,368773,1,80000,BOLSO TFM 80
8421161,3083,314,2024-05-11,80001,500,462,8,14529632,365204,1,1,Llavero obsequio
8421508,3084,314,2024-05-11,64001,500,462,8,14530241,365204,1,1,Llavero obsequio
8421508,3084,314,2024-05-11,64001,500,462,8,14530242,367047,1,64000,FALDAS VARIAS JEAN
8421520,3085,314,2024-05-11,85500,500,462,8,14530267,386631,1,95000,FALDA JEAN LARGA
8421533,3086,314,2024-05-11,20000,500,462,8,14530305,366475,1,20000,CINTURONES DELGADOS
8421764,3087,314,2024-05-11,120000,500,462,8,14530695,422103,1,120000,BOLSOS TKM 120
8423732,3088,314,2024-05-11,80001,500,462,8,14533871,365204,1,1,Llavero obsequio
8423732,3088,314,2024-05-11,80001,500,462,8,14533872,368773,1,80000,BOLSO TFM 80
8425209,3089,314,2024-05-11,55000,500,462,8,14536309,395226,1,55000,BOLSO TCM 55
8425320,3090,314,2024-05-11,16000,500,462,8,14536492,365196,1,16000,PINES METALICOS
8426329,3091,314,2024-05-11,32000,500,462,8,14538197,374698,1,72000,SUETER LARGO MUJER
8426419,3092,314,2024-05-11,225000,500,462,8,14538347,365758,2,25000,GORRA
8426419,3092,314,2024-05-11,225000,500,462,8,14538348,368118,1,55000,BLUSA ELEGANTE DAMA TB
8426419,3092,314,2024-05-11,225000,500,462,8,14538349,407542,2,60000,ESTUCHE DE LUJO TA H/M
8426578,3093,314,2024-05-11,55000,500,462,8,14538646,368118,1,55000,BLUSA ELEGANTE DAMA TB
8426620,3094,314,2024-05-11,65000,500,462,8,14538724,368772,1,65000,BOLSO TDM 65
8426730,3095,314,2024-05-11,109250,500,462,8,14538906,395710,1,115000,BUSOS HOMBRE   TA
8426746,3096,314,2024-05-11,55000,500,462,8,14538938,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8426830,3097,314,2024-05-11,75000,500,462,8,14539080,412454,1,78000,SUPER LENCERIA
8427926,3099,314,2024-05-12,80001,500,462,8,14541153,365204,1,1,Llavero obsequio
8427926,3099,314,2024-05-12,80001,500,462,8,14541154,368773,1,80000,BOLSO TFM 80
8430381,3100,314,2024-05-12,95001,500,462,8,14545460,365204,1,1,Llavero obsequio
8430381,3100,314,2024-05-12,95001,500,462,8,14545461,368532,1,10000,EARCUFF TA
8430381,3100,314,2024-05-12,95001,500,462,8,14545462,368253,1,85000,BOLSO TGM 85
8430446,3101,314,2024-05-12,75000,500,462,8,14545577,437497,1,55000,CHARMS / DIJES / PULCERA
8430446,3101,314,2024-05-12,75000,500,462,8,14545578,437628,1,75000,PULCERA
8430926,3102,314,2024-05-12,108000,500,462,8,14546392,365755,1,28000,ESQUELETO MODA
8430926,3102,314,2024-05-12,108000,500,462,8,14546393,368773,1,80000,BOLSO TFM 80
8430996,3103,314,2024-05-12,40000,500,462,8,14546507,368769,1,40000,BOLSO TAM 40
8431778,3104,314,2024-05-12,8800,500,462,8,14547926,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
8431819,3105,314,2024-05-12,25001,500,462,8,14548001,365204,1,1,Llavero obsequio
8431819,3105,314,2024-05-12,25001,500,462,8,14548002,368533,1,25000,CAMISETAS MUJER VARIAS
8431868,3106,314,2024-05-12,54000,500,462,8,14548087,365195,1,26000,ESQUELETO DAMA
8431868,3106,314,2024-05-12,54000,500,462,8,14548088,365755,1,28000,ESQUELETO MODA
8434670,3107,314,2024-05-13,48000,500,462,8,14552763,368771,1,48000,CANGURO / PECHERA M 48
8435496,3108,314,2024-05-13,48001,500,462,8,14554151,365204,1,1,Llavero obsequio
8435496,3108,314,2024-05-13,48001,500,462,8,14554152,366480,1,48000,CANGURO / PECHERA  H 48
8436335,3109,314,2024-05-13,85001,500,462,8,14555588,365204,1,1,Llavero obsequio
8436335,3109,314,2024-05-13,85001,500,462,8,14555589,368253,1,85000,BOLSO TGM 85
8437810,3110,314,2024-05-14,65001,500,462,8,14558007,365204,1,1,Llavero obsequio
8437810,3110,314,2024-05-14,65001,500,462,8,14558008,368772,1,65000,BOLSO TDM 65
8438222,3111,314,2024-05-14,68000,500,462,8,14558675,366725,1,68000,BERMUDA  DRIL
8441133,3112,314,2024-05-14,65001,500,462,8,14563426,365204,1,1,Llavero obsequio
8441133,3112,314,2024-05-14,65001,500,462,8,14563427,368772,1,65000,BOLSO TDM 65
8445784,3113,314,2024-05-15,263001,500,462,8,14571255,368113,1,98000,BOLSO THM 98
8445784,3113,314,2024-05-15,263001,500,462,8,14571256,368253,1,85000,BOLSO TGM 85
8445784,3113,314,2024-05-15,263001,500,462,8,14571257,365204,1,1,Llavero obsequio
8445784,3113,314,2024-05-15,263001,500,462,8,14571258,368773,1,80000,BOLSO TFM 80
8445926,3114,314,2024-05-15,85000,500,462,8,14571480,368253,1,85000,BOLSO TGM 85
8446476,3115,314,2024-05-15,85000,500,462,8,14572452,368253,1,85000,BOLSO TGM 85
8446952,3116,314,2024-05-15,13000,500,462,8,14573270,368113,1,98000,BOLSO THM 98
8447154,3117,314,2024-05-15,98000,500,462,8,14573629,368113,1,98000,BOLSO THM 98
8447268,3118,314,2024-05-15,55000,500,462,8,14573832,393006,1,55000,CAMISETA TA OVERSIZED
8447422,3119,314,2024-05-15,60000,500,462,8,14574150,407542,1,60000,ESTUCHE DE LUJO TA H/M
8450386,3120,314,2024-05-16,55000,500,462,8,14578943,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8451198,3121,314,2024-05-16,110100,500,462,8,14580239,437497,3,55000,CHARMS / DIJES / PULCERA
8452082,3122,314,2024-05-16,143000,500,462,8,14581670,365400,1,55000,SUETER HOMBRE TA
8452082,3122,314,2024-05-16,143000,500,462,8,14581671,365188,1,88000,PANTALON DRIL HOMBRE
8452731,3123,314,2024-05-16,98000,500,462,8,14582799,368113,1,98000,BOLSO THM 98
8452808,3124,314,2024-05-16,161000,500,462,8,14582944,365755,1,28000,ESQUELETO MODA
8452808,3124,314,2024-05-16,161000,500,462,8,14582945,366480,1,48000,CANGURO / PECHERA  H 48
8452808,3124,314,2024-05-16,161000,500,462,8,14582946,365758,1,30000,GORRA
8452808,3124,314,2024-05-16,161000,500,462,8,14582947,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8452824,3125,314,2024-05-16,40000,500,462,8,14582986,368559,1,40000,BOINAS VARIAS
8454911,3126,314,2024-05-17,85000,500,462,8,14586497,368253,1,85000,BOLSO TGM 85
8455037,3127,314,2024-05-17,100000,500,462,8,14586676,365552,1,100000,ABONOS
8455690,3128,314,2024-05-17,134000,500,462,8,14587747,365200,1,54000,CAMISAS HOMBRE UNICOLOR
8455690,3128,314,2024-05-17,134000,500,462,8,14587748,368773,1,80000,BOLSO TFM 80
8456672,3129,314,2024-05-17,128000,500,462,8,14589394,368773,1,80000,BOLSO TFM 80
8456672,3129,314,2024-05-17,128000,500,462,8,14589395,399606,1,48000,BLUSA MURCIELAGO
8458628,3131,314,2024-05-17,55000,500,462,8,14592714,368118,1,55000,BLUSA ELEGANTE DAMA TB
8459085,3133,314,2024-05-17,95000,500,462,8,14593482,412454,1,78000,SUPER LENCERIA
8459085,3133,314,2024-05-17,95000,500,462,8,14593483,395229,1,64000,BLUSAS VARIAS DAMA TB
8459085,3133,314,2024-05-17,95000,500,462,8,14593484,395226,2,55000,BOLSO TCM 55
8459166,3134,314,2024-05-17,110000,500,462,8,14593624,368773,1,80000,BOLSO TFM 80
8459166,3134,314,2024-05-17,110000,500,462,8,14593625,365756,1,30000,CANGURO DEPORTIVO 30
8459206,3135,314,2024-05-17,43200,500,462,8,14593715,367054,1,48000,FALDA ABERTURA
8459454,3136,314,2024-05-17,406001,500,462,8,14594196,365204,1,1,Llavero obsequio
8459454,3136,314,2024-05-17,406001,500,462,8,14594197,368118,1,55000,BLUSA ELEGANTE DAMA TB
8459454,3136,314,2024-05-17,406001,500,462,8,14594198,368772,1,65000,BOLSO TDM 65
8459454,3136,314,2024-05-17,406001,500,462,8,14594199,365188,1,88000,PANTALON DRIL HOMBRE
8459454,3136,314,2024-05-17,406001,500,462,8,14594200,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8459454,3136,314,2024-05-17,406001,500,462,8,14594201,366454,1,82000,PANTALON PANA
8459454,3136,314,2024-05-17,406001,500,462,8,14594202,368421,1,36000,BLUSAS VARIAS
8459454,3136,314,2024-05-17,406001,500,462,8,14594203,390396,1,25000,EARCUFF TC
8461215,3137,314,2024-05-18,112001,500,462,8,14597289,407543,1,20000,CORREA/ REATA/ STRAP  CELULAR Y BOLSO
8461215,3137,314,2024-05-18,112001,500,462,8,14597290,368770,1,48000,BOLSO TBM 48
8461215,3137,314,2024-05-18,112001,500,462,8,14597291,365204,1,1,Llavero obsequio
8461215,3137,314,2024-05-18,112001,500,462,8,14597292,368569,1,46000,BLUSA CRUZADA Y CROP TIRAS
8462194,3138,314,2024-05-18,38000,500,462,8,14598924,367036,1,38000,SOMBRERO
8463262,3139,314,2024-05-18,36000,500,462,8,14600643,368421,1,36000,BLUSAS VARIAS
8464961,3140,314,2024-05-18,82001,500,462,8,14603373,365204,1,1,Llavero obsequio
8464961,3140,314,2024-05-18,82001,500,462,8,14603374,387934,1,82000,FALDA TB
8465120,3141,314,2024-05-18,75001,500,462,8,14603656,365204,1,1,Llavero obsequio
8465120,3141,314,2024-05-18,75001,500,462,8,14603657,381124,1,75000,BOLSO TEM 75
8467760,3142,314,2024-05-19,10000,500,462,8,14608579,365552,1,10000,ABONOS
8469866,3143,314,2024-05-19,85000,500,462,8,14612122,368253,1,85000,BOLSO TGM 85
8471003,3144,314,2024-05-19,136000,500,462,8,14614146,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
8471003,3144,314,2024-05-19,136000,500,462,8,14614147,365206,1,98000,PANTALON DAMA TC
8471040,3145,314,2024-05-19,51300,500,462,8,14614225,365200,1,54000,CAMISAS HOMBRE UNICOLOR
8471175,3146,314,2024-05-19,86000,500,462,8,14614482,365186,1,90000,JEANS HOMBRE CARGO
8471245,3147,314,2024-05-19,75000,500,462,8,14614597,366481,1,85000,SUETER HOMBRE TB
8472269,3148,314,2024-05-19,20000,500,462,8,14616534,365552,1,20000,ABONOS
8474276,3149,314,2024-05-20,28000,500,462,8,14619784,366480,1,48000,CANGURO / PECHERA  H 48
8476102,3150,314,2024-05-20,92000,500,462,8,14622703,366463,1,72000,VESTIDO TB DAMA
8476102,3150,314,2024-05-20,92000,500,462,8,14622704,366457,1,60000,VESTIDO TA DAMA
8479475,3151,314,2024-05-21,20000,500,462,8,14628469,366475,1,20000,CINTURONES DELGADOS
8486489,3153,314,2024-05-22,30000,500,462,8,14639713,365552,1,30000,ABONOS
8486681,3154,314,2024-05-22,1,500,462,8,14640028,365755,1,28000,ESQUELETO MODA
8488543,3156,314,2024-05-22,195001,500,462,8,14643132,437497,7,55000,CHARMS / DIJES / PULCERA
8488543,3156,314,2024-05-22,195001,500,462,8,14643133,437628,1,75000,PULCERA
8492427,3157,314,2024-05-23,28000,500,462,8,14649512,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
8495991,3158,314,2024-05-24,48000,500,462,8,14655663,366480,1,48000,CANGURO / PECHERA  H 48
8496622,3159,314,2024-05-24,25000,500,462,8,14656650,390396,1,25000,EARCUFF TC
8497080,3160,314,2024-05-24,145000,500,462,8,14657396,365186,1,90000,JEANS HOMBRE CARGO
8497080,3160,314,2024-05-24,145000,500,462,8,14657397,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8498025,3161,314,2024-05-24,98000,500,462,8,14658895,368113,1,98000,BOLSO THM 98
8499577,3162,314,2024-05-24,75000,500,462,8,14661522,367730,1,75000,ENTERIZOS TA
8499753,3163,314,2024-05-24,20000,500,462,8,14661826,365552,1,20000,ABONOS
8499813,3164,314,2024-05-24,25000,500,462,8,14661925,365552,1,25000,ABONOS
8500184,3165,314,2024-05-24,10000,500,462,8,14662573,365552,1,10000,ABONOS
8503814,3166,314,2024-05-25,85000,500,462,8,14668744,368253,1,85000,BOLSO TGM 85
8504189,3167,314,2024-05-25,85000,500,462,8,14669319,368253,1,85000,BOLSO TGM 85
8504309,3168,314,2024-05-25,25000,500,462,8,14669517,365552,2,12500,ABONOS
8505168,3169,314,2024-05-25,75000,500,462,8,14670985,437628,1,75000,PULCERA
8505168,3169,314,2024-05-25,75000,500,462,8,14670986,437497,1,55000,CHARMS / DIJES / PULCERA
8506469,3170,314,2024-05-25,83600,500,462,8,14673261,400884,1,88000,VESTIDO TC DAMA
8509414,3171,314,2024-05-26,120000,500,462,8,14678547,385112,1,48000,BERMUDA
8509414,3171,314,2024-05-26,120000,500,462,8,14678548,420376,1,78000,BUSO HOMBRE
8511285,3172,314,2024-05-26,110000,500,462,8,14681866,368253,1,85000,BOLSO TGM 85
8511285,3172,314,2024-05-26,110000,500,462,8,14681867,365758,1,30000,GORRA
8511317,3173,314,2024-05-26,132000,500,462,8,14681931,368764,1,54000,POLO HOMBRE
8511317,3173,314,2024-05-26,132000,500,462,8,14681932,365756,1,30000,CANGURO DEPORTIVO 30
8511317,3173,314,2024-05-26,132000,500,462,8,14681933,368770,1,48000,BOLSO TBM 48
8511860,3174,314,2024-05-26,236000,500,462,8,14682931,368113,1,98000,BOLSO THM 98
8511860,3174,314,2024-05-26,236000,500,462,8,14682932,368421,1,36000,BLUSAS VARIAS
8511860,3174,314,2024-05-26,236000,500,462,8,14682933,386633,1,92000,FALDA CUERO
8516379,3175,314,2024-05-27,230000,500,462,8,14690642,368253,1,85000,BOLSO TGM 85
8516379,3175,314,2024-05-27,230000,500,462,8,14690643,368772,1,65000,BOLSO TDM 65
8516379,3175,314,2024-05-27,230000,500,462,8,14690644,368773,1,80000,BOLSO TFM 80
8516646,3176,314,2024-05-27,182000,500,462,8,14691137,365188,1,88000,PANTALON DRIL HOMBRE
8516646,3176,314,2024-05-27,182000,500,462,8,14691138,395710,1,94000,BUSOS HOMBRE   TA
8517657,3177,314,2024-05-27,7000,500,462,8,14692875,365552,1,7000,ABONOS
8517674,3178,314,2024-05-27,53000,500,462,8,14692898,368118,1,55000,BLUSA ELEGANTE DAMA TB
8522105,3179,314,2024-05-28,30000,500,462,8,14700282,365756,1,30000,CANGURO DEPORTIVO 30
8522330,3180,314,2024-05-28,130000,500,462,8,14700645,437628,1,75000,PULCERA
8522330,3180,314,2024-05-28,130000,500,462,8,14700646,437497,2,55000,CHARMS / DIJES / PULCERA
8522538,3181,314,2024-05-28,70000,500,462,8,14700998,381124,1,75000,BOLSO TEM 75
8523001,3182,314,2024-05-28,60000,500,462,8,14701785,365756,2,30000,CANGURO DEPORTIVO 30
8523066,3183,314,2024-05-28,224000,500,462,8,14701890,365185,1,45000,PRODUCTOS DE 45MIL
8523066,3183,314,2024-05-28,224000,500,462,8,14701891,368253,1,85000,BOLSO TGM 85
8523066,3183,314,2024-05-28,224000,500,462,8,14701892,395710,1,94000,BUSOS HOMBRE   TA
8523230,3184,314,2024-05-28,48000,500,462,8,14702246,368770,1,48000,BOLSO TBM 48
8527206,3185,314,2024-05-29,180000,500,462,8,14708823,365186,2,90000,JEANS HOMBRE CARGO
8527554,3186,314,2024-05-29,65000,500,462,8,14709385,368772,1,65000,BOLSO TDM 65
8532797,3187,314,2024-05-30,40000,500,462,8,14718300,368559,1,40000,BOINAS VARIAS
8533003,3188,314,2024-05-30,82000,500,462,8,14718695,365203,1,7000,PINES RESINA
8533003,3188,314,2024-05-30,82000,500,462,8,14718696,380251,1,78000,VESTIDOS
8533831,3189,314,2024-05-30,56000,500,462,8,14720041,365199,1,56000,CAMISAS HOMBRE ESTAMPADAS
8534229,3190,314,2024-05-30,30000,500,462,8,14720721,365756,1,30000,CANGURO DEPORTIVO 30
8536724,3191,314,2024-05-31,48000,500,462,8,14724844,366480,1,48000,CANGURO / PECHERA  H 48
8537438,3192,314,2024-05-31,86000,500,462,8,14725998,365207,1,86000,CHAQUETA DAMA JEAN TA
8538281,3193,314,2024-05-31,38000,500,462,8,14727358,365205,1,38000,BLUSA LICRA /TRANSPARENCIAS
8538898,3194,314,2024-05-31,48000,500,462,8,14728438,368770,1,48000,BOLSO TBM 48
8541272,3195,314,2024-05-31,80000,500,462,8,14732544,368773,1,80000,BOLSO TFM 80
8543883,3196,314,2024-06-01,85501,500,462,8,14737029,365204,1,1,Llavero obsequio
8543883,3196,314,2024-06-01,85501,500,462,8,14737030,365186,1,90000,JEANS HOMBRE CARGO
8544059,3197,314,2024-06-01,50000,500,462,8,14737329,365180,1,50000,CAMISETA TB ALGODON HOMBRE
8544074,3198,314,2024-06-01,52250,500,462,8,14737353,392711,1,55000,CAMISETA OVERSIZED HOMBRE JOA C
8546054,3199,314,2024-06-01,85000,500,462,8,14740636,368253,1,85000,BOLSO TGM 85
