CreateDate,IdCompany,IdBranchCompany,IdWarehouse,IdProduct,Quantity,UnitPrice,day,month,year,dayofweek,weekofyear,Quantity_log,UnitPrice_log
2020-02-14,150,230,258,187048,1,41500.0,14,2,2020,4,7,0.6931471805599453,10.633472802314019
2020-02-15,150,230,258,184888,1,3000.0,15,2,2020,5,7,0.6931471805599453,8.006700845440367
2020-02-15,150,230,258,184924,1,24300.0,15,2,2020,5,7,0.6931471805599453,10.098272780745283
2020-02-15,150,230,258,184964,1,12800.0,15,2,2020,5,7,0.6931471805599453,9.45727857185611
2020-02-15,150,230,258,185003,1,6500.0,15,2,2020,5,7,0.6931471805599453,8.77971129020447
2020-02-15,150,230,258,185084,1,5500.0,15,2,2020,5,7,0.6931471805599453,8.612685172875459
2020-02-15,150,230,258,185085,8,100.0,15,2,2020,5,7,2.1972245773362196,4.61512051684126
2020-02-15,150,230,258,185086,2,2000.0,15,2,2020,5,7,1.0986122886681098,7.601402334583733
2020-02-15,150,230,258,185087,1,1300.0,15,2,2020,5,7,0.6931471805599453,7.170888478512505
2020-02-15,150,230,258,185089,2,1700.0,15,2,2020,5,7,1.0986122886681098,7.438971592395862
2020-02-15,150,230,258,185866,1,4500.0,15,2,2020,5,7,0.6931471805599453,8.412054873292933
2020-02-15,150,230,258,185868,1,1800.0,15,2,2020,5,7,0.6931471805599453,7.496097345175956
2020-02-15,150,230,258,185981,2,9999.0,15,2,2020,5,7,1.0986122886681098,9.210340371976184
2020-02-15,150,230,258,185982,1,5500.0,15,2,2020,5,7,0.6931471805599453,8.612685172875459
2020-02-15,150,230,258,185987,1,5500.0,15,2,2020,5,7,0.6931471805599453,8.612685172875459
2020-02-15,150,230,258,186007,1,12500.0,15,2,2020,5,7,0.6931471805599453,9.433563920090563
2020-02-15,150,230,258,186184,1,40000.0,15,2,2020,5,7,0.6931471805599453,10.596659732783579
2020-02-15,150,230,258,187049,1,12000.0,15,2,2020,5,7,0.6931471805599453,9.392745258631441
2020-02-16,150,230,258,184868,1,38000.0,16,2,2020,6,7,0.6931471805599453,10.545367754151743
2020-02-16,150,230,258,184915,1,5000.0,16,2,2020,6,7,0.6931471805599453,8.517393171418904
2020-02-16,150,230,258,184921,1,6200.0,16,2,2020,6,7,0.6931471805599453,8.732465848349879
2020-02-16,150,230,258,184947,2,100.0,16,2,2020,6,7,1.0986122886681098,4.61512051684126
2020-02-16,150,230,258,184957,1,1500.0,16,2,2020,6,7,0.6931471805599453,7.313886831633462
2020-02-16,150,230,258,184966,1,11000.0,16,2,2020,6,7,0.6931471805599453,9.305741456739435
2020-02-16,150,230,258,185005,1,6500.0,16,2,2020,6,7,0.6931471805599453,8.77971129020447
2020-02-16,150,230,258,185013,1,20000.0,16,2,2020,6,7,0.6931471805599453,9.90353755128617
2020-02-16,150,230,258,185028,1,6400.0,16,2,2020,6,7,0.6931471805599453,8.764209507142004
2020-02-16,150,230,258,185081,1,5500.0,16,2,2020,6,7,0.6931471805599453,8.612685172875459
2020-02-16,150,230,258,185086,1,2000.0,16,2,2020,6,7,0.6931471805599453,7.601402334583733
2020-02-16,150,230,258,185089,1,1700.0,16,2,2020,6,7,0.6931471805599453,7.438971592395862
2020-02-16,150,230,258,185868,1,1800.0,16,2,2020,6,7,0.6931471805599453,7.496097345175956
2020-02-16,150,230,258,185979,1,5500.0,16,2,2020,6,7,0.6931471805599453,8.612685172875459
2020-02-16,150,230,258,186008,1,12500.0,16,2,2020,6,7,0.6931471805599453,9.433563920090563
2020-02-17,150,230,258,184871,1,45000.0,17,2,2020,0,8,0.6931471805599453,10.714439990727769
2020-02-17,150,230,258,184897,1,3000.0,17,2,2020,0,8,0.6931471805599453,8.006700845440367
2020-02-17,150,230,258,184914,1,11000.0,17,2,2020,0,8,0.6931471805599453,9.305741456739435
2020-02-17,150,230,258,184943,1,1600.0,17,2,2020,0,8,0.6931471805599453,7.3783837129967145
2020-02-17,150,230,258,184947,4,100.0,17,2,2020,0,8,1.6094379124341003,4.61512051684126
2020-02-17,150,230,258,184955,1,9000.0,17,2,2020,0,8,0.6931471805599453,9.105090961257085
2020-02-17,150,230,258,184997,1,12000.0,17,2,2020,0,8,0.6931471805599453,9.392745258631441
2020-02-17,150,230,258,185079,1,5500.0,17,2,2020,0,8,0.6931471805599453,8.612685172875459
2020-02-17,150,230,258,185085,2,100.0,17,2,2020,0,8,1.0986122886681098,4.61512051684126
