date,IdProduct,IdWarehouse,Actual_Quantity,Predicted_Quantity,Error
2025-08-01,184911,258,1.0,2.19,-1.19
2025-08-01,184914,258,2.0,1.4,0.6000000000000001
2025-08-01,184920,258,2.0,1.36,0.6399999999999999
2025-08-01,184877,258,2.0,1.27,0.73
2025-08-01,185002,258,2.0,2.33,-0.33000000000000007
2025-08-01,184863,258,1.0,1.96,-0.96
2025-08-01,185008,258,1.0,2.32,-1.3199999999999998
2025-08-01,185978,258,3.0,2.58,0.41999999999999993
2025-08-01,185979,258,2.0,2.56,-0.56
2025-08-01,185982,258,3.0,4.6,-1.5999999999999996
2025-08-01,185983,258,2.0,2.71,-0.71
2025-08-01,185984,258,4.0,2.85,1.15
2025-08-01,186007,258,1.0,1.17,-0.16999999999999993
2025-08-01,186009,258,1.0,1.47,-0.47
2025-08-01,186183,258,2.0,1.89,0.1100000000000001
2025-08-01,186184,258,2.0,1.65,0.3500000000000001
2025-08-01,186227,258,1.0,1.92,-0.9199999999999999
2025-08-01,186229,258,3.0,2.74,0.2599999999999998
2025-08-01,186230,258,4.0,1.84,2.16
2025-08-01,187349,258,1.0,1.11,-0.1100000000000001
2025-08-01,187515,258,4.0,3.35,0.6499999999999999
2025-08-01,187587,258,1.0,1.12,-0.1200000000000001
2025-08-01,187588,258,1.0,2.04,-1.04
2025-08-01,187785,258,2.0,1.53,0.47
2025-08-01,187788,258,1.0,1.33,-0.33000000000000007
2025-08-01,188007,258,4.0,2.47,1.5299999999999998
2025-08-01,188881,258,1.0,3.2,-2.2
2025-08-01,185003,258,1.0,2.1,-1.1
2025-08-01,185880,258,1.0,1.23,-0.22999999999999998
2025-08-01,185875,258,2.0,1.96,0.040000000000000036
2025-08-01,188879,258,1.0,1.28,-0.28
2025-08-01,185868,258,7.0,3.54,3.46
2025-08-01,185874,258,3.0,2.88,0.1200000000000001
2025-08-01,185022,258,1.0,1.17,-0.16999999999999993
2025-08-01,185024,258,2.0,1.16,0.8400000000000001
2025-08-01,185028,258,1.0,1.76,-0.76
2025-08-01,185035,258,1.0,1.23,-0.22999999999999998
2025-08-01,185038,258,1.0,2.38,-1.38
2025-08-01,185043,258,1.0,1.12,-0.1200000000000001
2025-08-01,185045,258,1.0,1.3,-0.30000000000000004
2025-08-01,185051,258,1.0,1.37,-0.3700000000000001
2025-08-01,185052,258,1.0,1.31,-0.31000000000000005
2025-08-01,185053,258,1.0,1.76,-0.76
2025-08-01,185020,258,1.0,1.12,-0.1200000000000001
2025-08-01,185065,258,1.0,2.12,-1.12
2025-08-01,185080,258,2.0,6.38,-4.38
2025-08-01,185081,258,1.0,2.38,-1.38
2025-08-01,185085,258,131.0,88.08,42.92
2025-08-01,185089,258,7.0,11.45,-4.449999999999999
2025-08-01,185107,258,1.0,1.87,-0.8700000000000001
2025-08-01,185061,258,2.0,2.37,-0.3700000000000001
2025-09-01,194464,258,2.0,2.75,-0.75
2025-09-01,194408,258,2.0,1.25,0.75
2025-09-01,194200,258,1.0,2.64,-1.6400000000000001
2025-09-01,193188,258,7.0,7.31,-0.3099999999999996
2025-09-01,193403,258,1.0,1.27,-0.27
2025-09-01,193371,258,1.0,1.51,-0.51
2025-09-01,193238,258,1.0,1.38,-0.3799999999999999
2025-09-01,192990,258,5.0,6.98,-1.9800000000000004
2025-09-01,193421,258,1.0,1.06,-0.06000000000000005
2025-09-01,194564,258,1.0,1.58,-0.5800000000000001
2025-09-01,197699,258,1.0,2.58,-1.58
2025-09-01,194632,258,1.0,1.14,-0.1399999999999999
2025-09-01,195883,258,3.0,5.36,-2.3600000000000003
2025-09-01,197676,258,1.0,2.21,-1.21
2025-09-01,197797,258,1.0,2.59,-1.5899999999999999
2025-09-01,197798,258,1.0,2.56,-1.56
2025-09-01,198230,258,2.0,2.91,-0.9100000000000001
2025-09-01,198492,258,2.0,2.14,-0.14000000000000012
2025-09-01,198531,258,2.0,2.34,-0.33999999999999986
2025-09-01,192982,258,1.0,2.48,-1.48
2025-09-01,198795,258,1.0,1.18,-0.17999999999999994
2025-09-01,194631,258,2.0,1.6,0.3999999999999999
2025-09-01,198794,258,6.0,7.6,-1.5999999999999996
2025-09-01,192131,258,1.0,2.41,-1.4100000000000001
2025-09-01,192840,258,1.0,1.49,-0.49
2025-09-01,189227,258,1.0,1.3,-0.30000000000000004
2025-09-01,199039,258,2.0,1.98,0.020000000000000018
2025-09-01,190001,258,1.0,2.31,-1.31
2025-09-01,190003,258,1.0,1.17,-0.16999999999999993
2025-09-01,190073,258,1.0,1.7,-0.7
2025-09-01,190074,258,1.0,1.29,-0.29000000000000004
2025-09-01,190079,258,2.0,2.61,-0.6099999999999999
2025-09-01,191527,258,2.0,1.2,0.8
2025-09-01,191528,258,1.0,1.31,-0.31000000000000005
2025-09-01,191556,258,1.0,2.21,-1.21
2025-09-01,191666,258,2.0,1.0,1.0
2025-09-01,192128,258,2.0,3.39,-1.3900000000000001
2025-09-01,192135,258,2.0,1.14,0.8600000000000001
2025-09-01,192364,258,2.0,0.98,1.02
2025-09-01,192474,258,1.0,1.61,-0.6100000000000001
2025-09-01,192477,258,1.0,1.11,-0.1100000000000001
2025-09-01,192493,258,1.0,2.01,-1.0099999999999998
2025-09-01,192563,258,1.0,2.84,-1.8399999999999999
2025-09-01,192691,258,1.0,0.97,0.030000000000000027
2025-09-01,192752,258,1.0,2.38,-1.38
2025-09-01,192777,258,4.0,3.03,0.9700000000000002
2025-09-01,192839,258,2.0,2.45,-0.4500000000000002
2025-09-01,192868,258,1.0,2.4,-1.4
2025-09-01,199142,258,1.0,1.17,-0.16999999999999993
2025-09-01,222475,258,1.0,2.42,-1.42
2025-09-01,199848,258,6.0,4.41,1.5899999999999999
2025-09-01,239619,258,1.0,1.23,-0.22999999999999998
2025-09-01,239620,258,1.0,1.47,-0.47
2025-09-01,239646,258,1.0,1.1,-0.10000000000000009
2025-09-01,243167,258,1.0,1.17,-0.16999999999999993
2025-09-01,244446,258,1.0,2.66,-1.6600000000000001
2025-09-01,247472,258,1.0,1.08,-0.08000000000000007
2025-09-01,249780,258,1.0,1.71,-0.71
2025-09-01,250024,258,1.0,1.38,-0.3799999999999999
2025-09-01,251073,258,3.0,5.46,-2.46
2025-09-01,258593,258,1.0,1.76,-0.76
2025-09-01,239618,258,2.0,2.46,-0.45999999999999996
2025-09-01,259916,258,1.0,1.25,-0.25
2025-09-01,268313,258,1.0,1.41,-0.4099999999999999
2025-09-01,270591,258,20.0,10.67,9.33
2025-09-01,298297,258,2.0,1.43,0.5700000000000001
2025-09-01,298298,258,3.0,1.29,1.71
2025-09-01,301766,258,1.0,2.36,-1.3599999999999999
2025-09-01,303585,258,2.0,1.43,0.5700000000000001
2025-09-01,304066,258,22.0,17.67,4.329999999999998
2025-09-01,304075,258,5.0,1.63,3.37
2025-09-01,304076,258,1.0,1.26,-0.26
2025-09-01,188883,258,1.0,2.68,-1.6800000000000002
2025-09-01,268312,258,1.0,1.24,-0.24
2025-09-01,239615,258,1.0,1.17,-0.16999999999999993
2025-09-01,221812,258,1.0,1.13,-0.1299999999999999
2025-09-01,199849,258,2.0,1.56,0.43999999999999995
2025-09-01,199856,258,4.0,1.87,2.13
2025-09-01,199886,258,1.0,2.37,-1.37
2025-09-01,199901,258,2.0,2.54,-0.54
2025-09-01,199902,258,1.0,2.3,-1.2999999999999998
2025-09-01,201305,258,3.0,2.59,0.41000000000000014
2025-09-01,201726,258,1.0,2.27,-1.27
2025-09-01,202107,258,2.0,1.49,0.51
2025-09-01,202108,258,2.0,1.45,0.55
2025-09-01,202109,258,1.0,1.15,-0.1499999999999999
2025-09-01,222492,258,1.0,1.56,-0.56
2025-09-01,203270,258,1.0,1.41,-0.4099999999999999
2025-09-01,203533,258,6.0,2.07,3.93
2025-09-01,203549,258,1.0,1.37,-0.3700000000000001
2025-09-01,203584,258,1.0,1.21,-0.20999999999999996
2025-09-01,203914,258,1.0,2.49,-1.4900000000000002
2025-09-01,207194,258,2.0,2.14,-0.14000000000000012
2025-09-01,219238,258,1.0,2.75,-1.75
2025-09-01,219241,258,1.0,1.73,-0.73
2025-09-01,220927,258,5.0,2.9,2.1
2025-09-01,221029,258,1.0,1.41,-0.4099999999999999
2025-09-01,188882,258,2.0,1.2,0.8
2025-09-01,186229,258,1.0,3.22,-2.22
2025-09-01,188879,258,1.0,1.7,-0.7
2025-09-01,184950,258,2.0,1.18,0.8200000000000001
2025-09-01,184954,258,5.0,1.53,3.4699999999999998
2025-09-01,184956,258,1.0,1.99,-0.99
2025-09-01,184958,258,2.0,1.93,0.07000000000000006
2025-09-01,184961,258,2.0,3.05,-1.0499999999999998
2025-09-01,184966,258,1.0,2.79,-1.79
2025-09-01,184970,258,1.0,2.41,-1.4100000000000001
2025-09-01,184973,258,1.0,2.54,-1.54
2025-09-01,184974,258,1.0,1.28,-0.28
2025-09-01,184976,258,1.0,1.49,-0.49
2025-09-01,184946,258,1.0,2.31,-1.31
2025-09-01,184980,258,1.0,1.29,-0.29000000000000004
2025-09-01,184989,258,1.0,1.39,-0.3899999999999999
2025-09-01,184998,258,2.0,1.56,0.43999999999999995
2025-09-01,185000,258,1.0,2.56,-1.56
2025-09-01,185001,258,1.0,1.78,-0.78
2025-09-01,185002,258,1.0,2.45,-1.4500000000000002
2025-09-01,185008,258,1.0,2.38,-1.38
2025-09-01,185009,258,1.0,1.15,-0.1499999999999999
2025-09-01,185010,258,1.0,1.16,-0.15999999999999992
2025-09-01,184988,258,1.0,1.21,-0.20999999999999996
2025-09-01,185020,258,1.0,1.3,-0.30000000000000004
2025-09-01,184945,258,2.0,2.98,-0.98
2025-09-01,184939,258,2.0,1.85,0.1499999999999999
2025-09-01,184860,258,1.0,1.39,-0.3899999999999999
2025-09-01,184862,258,1.0,1.31,-0.31000000000000005
2025-09-01,184863,258,1.0,2.46,-1.46
2025-09-01,184868,258,8.0,2.25,5.75
2025-09-01,184869,258,1.0,1.75,-0.75
2025-09-01,188881,258,2.0,3.12,-1.12
2025-09-01,184873,258,12.0,3.16,8.84
2025-09-01,184874,258,1.0,1.13,-0.1299999999999999
2025-09-01,184877,258,1.0,1.41,-0.4099999999999999
2025-09-01,184891,258,3.0,2.71,0.29000000000000004
2025-09-01,184941,258,1.0,1.49,-0.49
2025-09-01,184893,258,2.0,1.52,0.48
2025-09-01,184903,258,3.0,3.34,-0.33999999999999986
2025-09-01,184907,258,2.0,1.48,0.52
2025-09-01,184911,258,4.0,2.42,1.58
2025-09-01,184914,258,1.0,1.3,-0.30000000000000004
2025-09-01,184918,258,2.0,1.77,0.22999999999999998
2025-09-01,184922,258,2.0,1.34,0.6599999999999999
2025-09-01,184927,258,5.0,1.89,3.1100000000000003
2025-09-01,184933,258,3.0,1.29,1.71
2025-09-01,184935,258,4.0,7.51,-3.51
2025-09-01,184938,258,2.0,1.56,0.43999999999999995
2025-09-01,184899,258,1.0,2.37,-1.37
2025-09-01,185022,258,2.0,1.28,0.72
2025-09-01,184872,258,1.0,1.15,-0.1499999999999999
2025-09-01,185028,258,1.0,1.93,-0.9299999999999999
2025-09-01,185697,258,1.0,1.42,-0.41999999999999993
2025-09-01,185868,258,5.0,4.85,0.15000000000000036
2025-09-01,185875,258,1.0,2.09,-1.0899999999999999
2025-09-01,185880,258,2.0,1.27,0.73
2025-09-01,185978,258,2.0,2.16,-0.16000000000000014
2025-09-01,185979,258,1.0,3.22,-2.22
2025-09-01,185982,258,3.0,4.78,-1.7800000000000002
2025-09-01,185983,258,2.0,2.86,-0.8599999999999999
2025-09-01,185984,258,3.0,3.11,-0.10999999999999988
2025-09-01,185181,258,2.0,1.13,0.8700000000000001
2025-09-01,185987,258,5.0,2.56,2.44
2025-09-01,186009,258,2.0,1.51,0.49
2025-09-01,186183,258,1.0,2.11,-1.1099999999999999
2025-09-01,186184,258,1.0,1.57,-0.5700000000000001
2025-09-01,187346,258,1.0,1.23,-0.22999999999999998
2025-09-01,187351,258,1.0,43.39,-42.39
2025-09-01,187515,258,2.0,3.65,-1.65
2025-09-01,187785,258,1.0,1.37,-0.3700000000000001
2025-09-01,187788,258,1.0,1.35,-0.3500000000000001
2025-09-01,188007,258,2.0,3.24,-1.2400000000000002
2025-09-01,186006,258,1.0,2.38,-1.38
2025-09-01,185175,258,1.0,2.06,-1.06
2025-09-01,187585,258,1.0,1.21,-0.20999999999999996
2025-09-01,185112,258,3.0,1.26,1.74
2025-09-01,185116,258,5.0,1.14,3.8600000000000003
2025-09-01,185037,258,1.0,1.53,-0.53
2025-09-01,185041,258,1.0,1.46,-0.45999999999999996
2025-09-01,185043,258,1.0,1.12,-0.1200000000000001
2025-09-01,185045,258,1.0,1.23,-0.22999999999999998
2025-09-01,185051,258,2.0,1.46,0.54
2025-09-01,185052,258,1.0,1.23,-0.22999999999999998
2025-09-01,185053,258,4.0,2.15,1.85
2025-09-01,185059,258,1.0,1.09,-0.09000000000000008
2025-09-01,185061,258,7.0,2.57,4.43
2025-09-01,185038,258,4.0,2.43,1.5699999999999998
2025-09-01,185109,258,1.0,2.3,-1.2999999999999998
2025-09-01,185065,258,1.0,1.76,-0.76
2025-09-01,185089,258,10.0,8.99,1.0099999999999998
2025-09-01,185086,258,1.0,4.91,-3.91
2025-09-01,185085,258,127.0,81.91,45.09
2025-09-01,185031,258,1.0,2.39,-1.3900000000000001
2025-09-01,185082,258,1.0,1.64,-0.6399999999999999
2025-09-01,185080,258,2.0,6.62,-4.62
2025-10-01,192990,258,9.0,6.08,2.92
2025-10-01,193188,258,5.0,5.71,-0.71
2025-10-01,193371,258,2.0,1.41,0.5900000000000001
2025-10-01,193403,258,1.0,1.33,-0.33000000000000007
2025-10-01,193421,258,1.0,1.07,-0.07000000000000006
2025-10-01,194200,258,1.0,2.23,-1.23
2025-10-01,194408,258,1.0,1.11,-0.1100000000000001
2025-10-01,194464,258,1.0,2.53,-1.5299999999999998
2025-10-01,194564,258,1.0,1.63,-0.6299999999999999
2025-10-01,194632,258,1.0,1.28,-0.28
2025-10-01,195650,258,2.0,2.24,-0.2400000000000002
2025-10-01,195883,258,4.0,5.48,-1.4800000000000004
2025-10-01,197699,258,2.0,2.13,-0.1299999999999999
2025-10-01,197797,258,2.0,2.85,-0.8500000000000001
2025-10-01,197798,258,3.0,3.32,-0.31999999999999984
2025-10-01,198230,258,2.0,3.0,-1.0
2025-10-01,192868,258,1.0,2.16,-1.1600000000000001
2025-10-01,198239,258,1.0,1.0,0.0
2025-10-01,198234,258,1.0,1.09,-0.09000000000000008
2025-10-01,194631,258,2.0,1.47,0.53
2025-10-01,195887,258,3.0,2.35,0.6499999999999999
2025-10-01,192830,258,1.0,2.21,-1.21
2025-10-01,189231,258,2.0,2.16,-0.16000000000000014
2025-10-01,198492,258,1.0,1.86,-0.8600000000000001
2025-10-01,189521,258,4.0,1.32,2.6799999999999997
2025-10-01,190001,258,2.0,2.55,-0.5499999999999998
2025-10-01,190003,258,1.0,1.25,-0.25
2025-10-01,190073,258,1.0,1.6,-0.6000000000000001
2025-10-01,190074,258,1.0,1.16,-0.15999999999999992
2025-10-01,190079,258,2.0,3.17,-1.17
2025-10-01,190336,258,1.0,2.23,-1.23
2025-10-01,190338,258,1.0,2.47,-1.4700000000000002
2025-10-01,191391,258,1.0,1.14,-0.1399999999999999
2025-10-01,191527,258,2.0,1.25,0.75
2025-10-01,191666,258,1.0,1.02,-0.020000000000000018
2025-10-01,192128,258,1.0,2.94,-1.94
2025-10-01,192413,258,1.0,1.17,-0.16999999999999993
2025-10-01,192553,258,3.0,2.22,0.7799999999999998
2025-10-01,192691,258,1.0,1.37,-0.3700000000000001
2025-10-01,192777,258,3.0,4.18,-1.1799999999999997
2025-10-01,192840,258,1.0,1.48,-0.48
2025-10-01,198794,258,4.0,7.14,-3.1399999999999997
2025-10-01,239619,258,1.0,1.21,-0.20999999999999996
2025-10-01,199848,258,4.0,4.28,-0.28000000000000025
2025-10-01,244402,258,2.0,1.86,0.1399999999999999
2025-10-01,244446,258,2.0,3.46,-1.46
2025-10-01,244998,258,2.0,1.09,0.9099999999999999
2025-10-01,247601,258,1.0,1.16,-0.15999999999999992
2025-10-01,247661,258,1.0,1.44,-0.43999999999999995
2025-10-01,250024,258,2.0,1.38,0.6200000000000001
2025-10-01,257017,258,1.0,1.32,-0.32000000000000006
2025-10-01,258593,258,1.0,1.66,-0.6599999999999999
2025-10-01,336046,258,1.0,1.84,-0.8400000000000001
2025-10-01,270591,258,11.0,9.65,1.3499999999999996
2025-10-01,298297,258,1.0,1.31,-0.31000000000000005
2025-10-01,298298,258,1.0,1.19,-0.18999999999999995
2025-10-01,298301,258,1.0,2.17,-1.17
2025-10-01,301766,258,1.0,2.24,-1.2400000000000002
2025-10-01,304066,258,14.0,10.94,3.0600000000000005
2025-10-01,304074,258,1.0,1.65,-0.6499999999999999
2025-10-01,304075,258,2.0,1.86,0.1399999999999999
2025-10-01,304076,258,3.0,1.17,1.83
2025-10-01,189227,258,1.0,1.09,-0.09000000000000008
2025-10-01,239620,258,1.0,1.49,-0.49
2025-10-01,239614,258,2.0,1.39,0.6100000000000001
2025-10-01,222492,258,1.0,1.41,-0.4099999999999999
2025-10-01,199849,258,1.0,1.22,-0.21999999999999997
2025-10-01,199856,258,4.0,1.61,2.3899999999999997
2025-10-01,199901,258,3.0,2.14,0.8599999999999999
2025-10-01,201305,258,2.0,2.2,-0.20000000000000018
2025-10-01,201726,258,1.0,1.72,-0.72
2025-10-01,202107,258,1.0,1.37,-0.3700000000000001
2025-10-01,202204,258,1.0,1.95,-0.95
2025-10-01,202906,258,1.0,1.02,-0.020000000000000018
2025-10-01,203200,258,1.0,2.26,-1.2599999999999998
2025-10-01,207194,258,1.0,1.73,-0.73
2025-10-01,219210,258,1.0,1.13,-0.1299999999999999
2025-10-01,219238,258,1.0,1.83,-0.8300000000000001
2025-10-01,219241,258,1.0,1.49,-0.49
2025-10-01,219243,258,1.0,1.47,-0.47
2025-10-01,220927,258,6.0,3.1,2.9
2025-10-01,221563,258,3.0,1.87,1.13
2025-10-01,222473,258,1.0,2.21,-1.21
2025-10-01,222475,258,2.0,2.17,-0.16999999999999993
2025-10-01,207073,258,1.0,1.08,-0.08000000000000007
2025-10-01,189128,258,1.0,1.31,-0.31000000000000005
2025-10-01,269395,258,1.0,2.04,-1.04
2025-10-01,188882,258,2.0,1.36,0.6399999999999999
2025-10-01,184950,258,2.0,1.1,0.8999999999999999
2025-10-01,184951,258,2.0,1.19,0.81
2025-10-01,184954,258,5.0,1.37,3.63
2025-10-01,184955,258,1.0,1.37,-0.3700000000000001
2025-10-01,184958,258,3.0,2.01,0.9900000000000002
2025-10-01,184960,258,1.0,1.15,-0.1499999999999999
2025-10-01,184961,258,1.0,2.7,-1.7000000000000002
2025-10-01,184963,258,1.0,1.38,-0.3799999999999999
2025-10-01,184970,258,1.0,2.14,-1.1400000000000001
2025-10-01,184973,258,1.0,2.13,-1.13
2025-10-01,184976,258,1.0,1.55,-0.55
2025-10-01,184984,258,2.0,1.34,0.6599999999999999
2025-10-01,184988,258,2.0,1.28,0.72
2025-10-01,184989,258,2.0,1.31,0.69
2025-10-01,185001,258,1.0,1.69,-0.69
2025-10-01,185002,258,3.0,2.93,0.06999999999999984
2025-10-01,185003,258,4.0,2.07,1.9300000000000002
2025-10-01,185007,258,1.0,1.13,-0.1299999999999999
2025-10-01,184939,258,3.0,1.53,1.47
2025-10-01,185008,258,1.0,2.23,-1.23
2025-10-01,184938,258,3.0,1.3,1.7
2025-10-01,184933,258,1.0,1.3,-0.30000000000000004
2025-10-01,188883,258,1.0,3.03,-2.03
2025-10-01,184864,258,1.0,1.35,-0.3500000000000001
2025-10-01,184866,258,3.0,1.01,1.99
2025-10-01,184868,258,3.0,1.84,1.16
2025-10-01,184869,258,1.0,1.85,-0.8500000000000001
2025-10-01,184873,258,5.0,3.08,1.92
2025-10-01,184875,258,1.0,1.82,-0.8200000000000001
2025-10-01,184876,258,1.0,1.18,-0.17999999999999994
2025-10-01,184877,258,1.0,1.53,-0.53
2025-10-01,184881,258,17.0,4.69,12.309999999999999
2025-10-01,184883,258,5.0,8.04,-3.039999999999999
2025-10-01,184893,258,1.0,1.65,-0.6499999999999999
2025-10-01,184897,258,1.0,1.23,-0.22999999999999998
2025-10-01,184901,258,1.0,2.05,-1.0499999999999998
2025-10-01,184903,258,1.0,2.61,-1.6099999999999999
2025-10-01,184920,258,1.0,1.53,-0.53
2025-10-01,184924,258,1.0,1.02,-0.020000000000000018
2025-10-01,184927,258,3.0,2.3,0.7000000000000002
2025-10-01,184929,258,1.0,2.22,-1.2200000000000002
2025-10-01,184935,258,7.0,4.63,2.37
2025-10-01,185020,258,2.0,1.28,0.72
2025-10-01,184934,258,1.0,1.97,-0.97
2025-10-01,185031,258,1.0,2.18,-1.1800000000000002
2025-10-01,186183,258,4.0,1.75,2.25
2025-10-01,186184,258,1.0,1.43,-0.42999999999999994
2025-10-01,186229,258,3.0,3.51,-0.5099999999999998
2025-10-01,187047,258,1.0,1.63,-0.6299999999999999
2025-10-01,187049,258,1.0,1.19,-0.18999999999999995
2025-10-01,187343,258,1.0,1.13,-0.1299999999999999
2025-10-01,187349,258,3.0,1.38,1.62
2025-10-01,187354,258,1.0,2.46,-1.46
2025-10-01,187585,258,1.0,1.12,-0.1200000000000001
2025-10-01,187587,258,1.0,1.07,-0.07000000000000006
2025-10-01,187588,258,4.0,2.34,1.6600000000000001
2025-10-01,187788,258,1.0,1.28,-0.28
2025-10-01,188007,258,2.0,2.44,-0.43999999999999995
2025-10-01,188011,258,1.0,1.21,-0.20999999999999996
2025-10-01,188879,258,1.0,1.68,-0.6799999999999999
2025-10-01,188880,258,1.0,2.73,-1.73
2025-10-01,185022,258,1.0,1.19,-0.18999999999999995
2025-10-01,188881,258,3.0,2.85,0.1499999999999999
2025-10-01,185987,258,1.0,2.35,-1.35
2025-10-01,185984,258,2.0,2.59,-0.5899999999999999
2025-10-01,187515,258,4.0,4.26,-0.2599999999999998
2025-10-01,185979,258,1.0,3.13,-2.13
2025-10-01,185034,258,1.0,1.11,-0.1100000000000001
2025-10-01,185045,258,1.0,1.1,-0.10000000000000009
2025-10-01,185982,258,5.0,4.93,0.07000000000000028
2025-10-01,185049,258,1.0,1.82,-0.8200000000000001
2025-10-01,185059,258,1.0,1.05,-0.050000000000000044
2025-10-01,185061,258,6.0,2.82,3.18
2025-10-01,185069,258,5.0,5.71,-0.71
2025-10-01,185080,258,2.0,6.17,-4.17
2025-10-01,185074,258,2.0,2.16,-0.16000000000000014
2025-10-01,185085,258,99.0,81.05,17.950000000000003
2025-10-01,185978,258,1.0,2.11,-1.1099999999999999
2025-10-01,185874,258,2.0,2.75,-0.75
2025-10-01,185179,258,2.0,2.22,-0.2200000000000002
2025-10-01,185109,258,1.0,2.1,-1.1
2025-10-01,185880,258,1.0,1.14,-0.1399999999999999
2025-10-01,185089,258,13.0,9.77,3.2300000000000004
2025-10-01,185087,258,2.0,3.16,-1.1600000000000001
2025-10-01,185107,258,1.0,1.74,-0.74
2025-11-01,193241,258,1.0,2.09,-1.0899999999999999
2025-11-01,192840,258,1.0,1.43,-0.42999999999999994
2025-11-01,192830,258,1.0,2.17,-1.17
2025-11-01,192982,258,1.0,2.17,-1.17
2025-11-01,192990,258,1.0,7.68,-6.68
2025-11-01,193184,258,1.0,2.13,-1.13
2025-11-01,193188,258,3.0,5.23,-2.2300000000000004
2025-11-01,192823,258,1.0,1.27,-0.27
2025-11-01,193214,258,1.0,2.03,-1.0299999999999998
2025-11-01,193371,258,1.0,1.52,-0.52
2025-11-01,197676,258,1.0,2.18,-1.1800000000000002
2025-11-01,193404,258,1.0,1.7,-0.7
2025-11-01,193417,258,1.0,2.06,-1.06
2025-11-01,194408,258,1.0,1.06,-0.06000000000000005
2025-11-01,194464,258,1.0,2.77,-1.77
2025-11-01,194631,258,1.0,1.12,-0.1200000000000001
2025-11-01,195875,258,1.0,2.1,-1.1
2025-11-01,195883,258,3.0,3.55,-0.5499999999999998
2025-11-01,195887,258,2.0,1.97,0.030000000000000027
2025-11-01,197699,258,3.0,1.88,1.12
2025-11-01,192777,258,3.0,2.37,0.6299999999999999
2025-11-01,197797,258,2.0,2.4,-0.3999999999999999
2025-11-01,193403,258,1.0,1.14,-0.1399999999999999
2025-11-01,192752,258,2.0,2.29,-0.29000000000000004
2025-11-01,189128,258,2.0,1.29,0.71
2025-11-01,192553,258,1.0,2.02,-1.02
2025-11-01,198115,258,1.0,1.25,-0.25
2025-11-01,188882,258,1.0,1.17,-0.16999999999999993
2025-11-01,189107,258,1.0,1.14,-0.1399999999999999
2025-11-01,189123,258,2.0,1.27,0.73
2025-11-01,189227,258,2.0,1.17,0.8300000000000001
2025-11-01,189235,258,1.0,1.02,-0.020000000000000018
2025-11-01,189236,258,1.0,1.45,-0.44999999999999996
2025-11-01,190001,258,3.0,2.21,0.79
2025-11-01,190003,258,1.0,1.14,-0.1399999999999999
2025-11-01,190072,258,1.0,0.95,0.050000000000000044
2025-11-01,192691,258,4.0,1.23,2.77
2025-11-01,190073,258,1.0,1.51,-0.51
2025-11-01,190232,258,1.0,1.09,-0.09000000000000008
2025-11-01,190338,258,1.0,2.75,-1.75
2025-11-01,191527,258,3.0,1.43,1.57
2025-11-01,192082,258,1.0,1.05,-0.050000000000000044
2025-11-01,192128,258,1.0,3.56,-2.56
2025-11-01,192364,258,1.0,1.01,-0.010000000000000009
2025-11-01,192398,258,1.0,1.04,-0.040000000000000036
2025-11-01,192413,258,1.0,1.32,-0.32000000000000006
2025-11-01,192420,258,1.0,1.45,-0.44999999999999996
2025-11-01,192474,258,2.0,1.53,0.47
2025-11-01,190079,258,3.0,2.33,0.6699999999999999
2025-11-01,198230,258,2.0,2.73,-0.73
2025-11-01,298297,258,2.0,1.4,0.6000000000000001
2025-11-01,199039,258,1.0,2.51,-1.5099999999999998
2025-11-01,239646,258,1.0,1.12,-0.1200000000000001
2025-11-01,244402,258,2.0,1.44,0.56
2025-11-01,244446,258,3.0,2.62,0.3799999999999999
2025-11-01,247601,258,1.0,1.19,-0.18999999999999995
2025-11-01,247661,258,2.0,1.35,0.6499999999999999
2025-11-01,249780,258,1.0,1.88,-0.8799999999999999
2025-11-01,250024,258,1.0,1.13,-0.1299999999999999
2025-11-01,257017,258,1.0,1.31,-0.31000000000000005
2025-11-01,258593,258,1.0,1.75,-0.75
2025-11-01,258602,258,1.0,2.0,-1.0
2025-11-01,239622,258,1.0,1.19,-0.18999999999999995
2025-11-01,268312,258,1.0,0.98,0.020000000000000018
2025-11-01,270591,258,34.0,12.12,21.880000000000003
2025-11-01,286888,258,1.0,2.13,-1.13
2025-11-01,295483,258,1.0,1.22,-0.21999999999999997
2025-11-01,188881,258,1.0,3.02,-2.02
2025-11-01,298298,258,1.0,1.44,-0.43999999999999995
2025-11-01,298299,258,1.0,1.0,0.0
2025-11-01,298301,258,1.0,2.14,-1.1400000000000001
2025-11-01,304066,258,19.0,18.64,0.35999999999999943
2025-11-01,304075,258,4.0,1.67,2.33
2025-11-01,304076,258,1.0,0.89,0.10999999999999999
2025-11-01,268313,258,2.0,1.25,0.75
2025-11-01,239619,258,3.0,1.17,1.83
2025-11-01,239618,258,3.0,1.88,1.12
2025-11-01,239615,258,2.0,1.33,0.6699999999999999
2025-11-01,199142,258,5.0,1.36,3.6399999999999997
2025-11-01,199848,258,2.0,2.66,-0.6600000000000001
2025-11-01,199856,258,4.0,1.93,2.0700000000000003
2025-11-01,199882,258,1.0,2.14,-1.1400000000000001
2025-11-01,199902,258,1.0,2.08,-1.08
2025-11-01,201305,258,2.0,1.71,0.29000000000000004
2025-11-01,201726,258,4.0,1.76,2.24
2025-11-01,202108,258,2.0,1.3,0.7
